timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-04-12 14:59:32	face	80030	0.93	2025-04-12 14:59:31	42.097766	12.464072166666666
2025-04-12 14:59:32	face	71750	0.92	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:32	face	69296	0.93	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:32	face	61944	0.93	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:32	face	59247	0.92	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:33	face	57757	0.92	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:33	face	56576	0.93	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:33	face	55845	0.93	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:33	face	56355	0.92	2025-04-12 14:59:32	42.097768333333335	12.464072833333333
2025-04-12 14:59:33	face	58016	0.93	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:33	face	58500	0.93	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:33	face	59664	0.92	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:33	face	63882	0.91	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:34	face	63063	0.93	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:34	face	65608	0.93	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:34	face	65926	0.93	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:34	face	70889	0.92	2025-04-12 14:59:33	42.097775166666665	12.464070333333334
2025-04-12 14:59:34	face	74844	0.92	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:34	face	76800	0.93	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:34	face	72124	0.93	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:34	face	68444	0.91	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:35	face	65486	0.92	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:35	face	63609	0.91	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:35	face	63842	0.91	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:35	face	62872	0.91	2025-04-12 14:59:34	42.09778983333333	12.464064
2025-04-12 14:59:35	face	65212	0.91	2025-04-12 14:59:35	42.097809833333336	12.4640545
2025-04-12 14:59:35	face	66960	0.91	2025-04-12 14:59:35	42.097809833333336	12.4640545
2025-04-12 14:59:35	face	61104	0.91	2025-04-12 14:59:35	42.097809833333336	12.4640545
2025-04-12 14:59:36	face	54648	0.93	2025-04-12 14:59:35	42.097809833333336	12.4640545
2025-04-12 14:59:36	face	52398	0.92	2025-04-12 14:59:35	42.097809833333336	12.4640545
